@relation Frampt

@attribute mergeObsZZ_9_10 {-85,-24,-60,-62,0,2,3,25,80,93}
@attribute intermediateReward numeric
@attribute nearestCoin numeric
@attribute nearestCreature numeric
@attribute distancePassedCells numeric
@attribute saltoSeguido numeric
@attribute marioOnGround {true,false}
@attribute marioMode numeric
@attribute reward24 numeric
@attribute coin24 numeric
@attribute creature24 numeric
@attribute distance24 numeric
@attribute salto24 numeric
@attribute ground24 {true,false}
@attribute mode24 numeric
@attribute merge24ObsZZ_9_10 {-85,-24,-60,-62,0,2,3,25,80,93}
@attribute evaluacion numeric
@attribute DOWN {true,false}
@attribute JUMP {true,false}
@attribute LEFT {true,false}
@attribute RIGHT {true,false}
@attribute SPEED {true,false}
@attribute UP {true,false}

@data
0,427,3,7,120,1,false,0,437,3,7,125,0,false,0,0,300,false,true,false,true,false,false
0,427,3,7,120,2,false,0,437,3,7,125,1,false,0,0,300,false,true,false,true,false,false
0,427,3,7,120,3,false,0,437,3,7,125,2,false,0,0,300,false,false,true,false,false,false
-24,427,3,5,120,0,false,0,437,3,7,125,3,false,0,-24,300,false,true,false,true,false,false
-62,427,4,4,120,1,false,0,437,3,5,126,0,false,0,-62,330,false,true,false,true,false,false
0,427,5,3,120,2,true,0,437,4,4,126,1,false,0,0,330,false,true,false,true,false,false
0,427,5,3,120,3,true,0,437,5,3,126,2,true,0,0,330,false,true,false,true,false,false
0,427,5,3,121,4,true,0,437,5,3,126,3,true,0,0,300,false,true,false,true,false,false
0,427,5,3,121,5,true,0,437,5,3,126,4,true,0,0,300,false,false,false,true,false,false
0,427,5,3,121,0,true,0,437,5,3,126,5,true,0,0,300,false,false,false,true,false,false
0,427,5,5,121,0,true,0,437,5,3,126,0,true,0,0,300,false,false,false,true,false,false
0,427,4,3,121,0,true,0,437,5,5,126,0,true,0,0,300,false,false,false,true,false,false
-62,427,3,4,121,0,false,0,437,4,3,127,0,true,0,-62,330,false,false,false,true,false,false
-62,427,3,4,122,0,false,0,437,3,4,127,0,false,0,-62,300,false,true,false,true,false,false
0,427,4,3,122,1,true,0,437,3,4,127,0,false,0,0,300,false,true,false,true,false,false
0,437,4,3,122,2,true,0,437,4,3,127,1,true,0,0,150,false,false,false,true,false,false
0,437,4,3,122,0,true,0,437,4,3,127,2,true,0,0,150,false,true,false,true,false,false
0,437,4,2,123,1,true,0,437,4,3,127,0,true,0,0,120,false,true,false,true,false,false
0,437,4,2,123,2,true,0,437,4,2,128,1,true,0,0,150,false,true,false,true,false,false
0,437,4,3,123,3,true,0,437,4,2,128,2,true,0,0,150,false,true,false,true,false,false
-62,437,3,4,124,4,false,0,437,4,3,128,3,true,0,-62,120,false,true,false,true,false,false
-62,437,3,4,124,5,false,0,469,3,4,128,4,false,0,-62,600,false,true,false,true,false,false
0,437,4,3,124,6,true,0,469,3,4,128,5,false,0,0,600,false,false,false,true,false,false
0,437,4,2,125,0,true,0,469,4,3,128,6,true,0,0,570,false,true,false,true,false,false
0,437,4,2,125,1,true,0,469,4,2,129,0,true,0,0,600,false,true,false,true,false,false
0,437,4,2,125,2,true,0,469,4,2,129,1,true,0,0,600,false,true,false,true,false,false
0,437,4,2,125,3,true,0,469,4,2,129,2,true,0,0,600,false,true,false,true,false,false
80,437,4,1,126,4,true,0,469,4,2,129,3,true,0,80,570,false,true,false,true,false,false
-62,437,3,2,126,5,false,0,469,4,1,130,4,true,0,-62,600,false,false,false,true,false,false
-62,437,3,3,126,0,false,0,485,3,2,130,5,false,0,-62,840,false,true,false,true,false,false
0,437,4,2,126,1,true,0,485,3,3,130,0,false,0,0,840,false,false,false,true,false,false
0,437,4,2,126,0,true,0,485,4,2,130,1,true,0,0,840,false,true,true,false,false,false
80,437,11,1,126,1,true,0,485,4,2,130,0,true,0,80,840,false,true,false,true,false,false
80,437,11,1,126,2,true,0,485,11,1,131,1,true,0,80,870,false,true,false,true,false,false
80,437,11,1,126,3,true,0,485,11,1,131,2,true,0,80,870,false,false,false,true,false,false
0,437,11,2,127,0,false,0,485,11,1,131,3,true,0,0,840,false,true,false,true,false,false
0,437,11,2,127,1,false,0,501,11,2,131,0,false,0,0,1080,false,true,false,true,false,false
0,437,11,11,127,2,true,0,501,11,2,131,1,false,0,0,1080,false,true,false,true,false,false
80,437,11,1,127,3,true,0,501,11,11,132,2,true,0,80,1110,false,true,false,true,false,false
0,437,11,11,127,4,true,0,501,11,1,132,3,true,0,0,1110,false,false,true,false,false,false
0,437,11,11,127,0,false,0,511,11,11,132,4,true,0,0,1260,false,true,false,true,false,false
0,437,11,11,128,1,false,0,511,11,11,132,0,false,0,0,1230,false,true,false,true,false,false
0,437,11,6,128,2,true,0,511,11,11,132,1,false,0,0,1230,false,false,false,true,false,false
0,437,11,6,128,0,true,0,511,11,6,133,2,true,0,0,1260,false,true,false,true,false,false
0,469,11,6,128,1,true,0,511,11,6,133,0,true,0,0,780,false,true,true,false,false,false
0,469,11,4,128,2,true,0,511,11,6,133,1,true,0,0,780,false,true,false,true,false,false
0,469,11,4,128,3,true,0,511,11,4,134,2,true,0,0,810,false,true,false,true,false,false
0,469,11,4,129,4,true,0,511,11,4,134,3,true,0,0,780,false,false,false,true,false,false
0,469,11,4,129,0,true,0,511,11,4,134,4,true,0,0,780,false,true,false,true,false,false
0,469,11,5,129,1,true,0,511,11,4,134,0,true,0,0,780,false,true,false,true,false,false
0,469,11,4,129,2,false,0,511,11,5,135,1,true,0,0,810,false,false,false,true,false,false
0,469,11,5,130,0,false,0,511,11,4,135,2,false,0,0,780,false,true,true,false,false,false
0,485,11,5,130,1,false,0,511,11,5,135,0,false,0,0,540,false,false,false,true,false,false
0,485,11,5,130,0,false,0,511,11,5,136,1,false,0,0,570,false,true,false,true,false,false
0,485,11,5,130,1,false,0,511,11,5,136,0,false,0,0,570,false,true,false,true,false,false
0,485,11,4,130,2,false,0,511,11,5,136,1,false,0,0,570,false,false,false,true,false,false
0,485,11,4,131,0,false,0,511,11,4,137,2,false,0,0,570,false,true,true,false,false,false
0,485,11,4,131,1,false,0,511,11,4,137,0,false,0,0,570,false,false,false,true,false,false
0,485,11,8,131,0,false,0,511,11,4,137,1,false,0,0,570,false,true,false,true,false,false
0,501,11,8,131,1,false,0,511,11,8,138,0,false,0,0,360,false,false,false,true,false,false
0,501,11,7,131,0,false,0,511,11,8,138,1,false,0,0,360,false,true,false,true,false,false
0,501,11,5,132,1,true,0,511,11,7,138,0,false,0,0,330,false,true,true,false,false,false
0,501,11,5,132,2,true,0,511,11,5,139,1,true,0,0,360,false,false,false,true,false,false
0,511,11,5,132,0,true,0,511,11,5,139,2,true,0,0,210,false,true,false,true,false,false
-60,511,11,4,132,1,true,0,511,11,5,139,0,true,0,-60,210,false,true,false,true,false,false
-60,511,11,4,132,2,true,0,511,11,4,140,1,true,0,-60,240,false,true,false,true,false,false
-60,511,11,4,133,3,true,0,511,11,4,140,2,true,0,-60,210,false,true,false,true,false,false
-60,511,11,4,133,4,true,0,511,11,4,140,3,true,0,-60,210,false,false,false,true,false,false
-60,511,11,4,133,0,true,0,511,11,4,140,4,true,0,-60,210,false,true,false,true,false,false
-60,511,11,5,134,1,false,0,511,11,4,140,0,true,0,-60,180,false,true,false,true,false,false
0,511,11,6,134,2,false,0,511,11,5,140,1,false,0,0,180,false,true,false,true,false,false
0,511,11,7,134,3,false,0,511,11,6,140,2,false,0,0,180,false,true,false,true,false,false
0,511,11,7,134,4,false,0,511,11,7,140,3,false,0,0,180,false,false,false,true,false,false
0,511,6,6,135,0,false,0,511,11,7,140,4,false,0,0,150,false,true,false,true,false,false
0,511,6,6,135,1,false,0,511,6,6,141,0,false,0,0,180,false,true,false,true,false,false
0,511,6,6,135,2,false,0,511,6,6,141,1,false,0,0,180,false,true,false,true,false,false
0,511,6,6,136,3,false,0,511,6,6,141,2,false,0,0,150,false,true,false,true,false,false
0,511,6,6,136,4,false,0,511,6,6,141,3,false,0,0,150,false,true,false,true,false,false
0,511,7,5,136,5,true,0,511,6,6,141,4,false,0,0,150,false,false,false,true,false,false
0,511,7,4,137,0,true,0,511,7,5,141,5,true,0,0,120,false,false,false,true,false,false
0,511,7,4,137,0,true,0,511,7,4,142,0,true,0,0,150,false,false,false,true,false,false
0,511,7,4,137,0,true,0,511,7,4,142,0,true,0,0,150,false,false,false,true,false,false
0,511,7,4,138,0,true,0,511,7,4,142,0,true,0,0,120,false,false,false,true,false,false
0,511,6,4,138,0,false,0,511,7,4,142,0,true,0,0,120,false,true,false,true,false,false
0,511,6,3,138,1,false,0,511,6,4,143,0,false,0,0,150,false,true,false,true,false,false
0,511,6,3,139,2,false,0,511,6,3,143,1,false,0,0,120,false,true,false,true,false,false
-60,511,6,11,139,3,true,0,511,6,3,143,2,false,0,-60,120,false,false,false,true,false,false
-60,511,6,11,139,0,true,0,511,6,11,144,3,true,0,-60,150,false,true,false,true,false,false
-60,511,6,11,140,1,true,0,511,6,11,144,0,true,0,-60,120,false,true,false,true,false,false
-60,511,6,11,140,2,true,0,521,6,11,144,1,true,0,-60,270,false,true,false,true,false,false
-60,511,5,11,140,3,false,0,521,6,11,144,2,true,0,-60,270,false,true,false,true,false,false
-60,511,5,11,140,4,false,0,521,5,11,144,3,false,0,-60,270,false,false,false,true,false,false
0,511,4,11,140,0,false,0,521,5,11,144,4,false,0,0,270,false,true,false,true,false,false
0,511,4,11,140,1,false,0,521,4,11,144,0,false,0,0,270,false,true,false,true,false,false
0,511,4,11,140,2,false,0,521,4,11,144,1,false,0,0,270,false,true,false,true,false,false
-24,511,3,11,140,3,true,0,521,4,11,144,2,false,0,-24,270,false,true,false,true,false,false
-24,511,3,11,140,4,true,0,521,3,11,145,3,true,0,-24,300,false,true,false,true,false,false
-24,511,3,11,141,5,true,0,521,3,11,145,4,true,0,-24,270,false,true,false,true,false,false
-24,511,3,11,141,6,true,0,521,3,11,145,5,true,0,-24,270,false,false,false,true,false,false
-24,511,3,11,141,0,true,0,521,3,11,145,6,true,0,-24,270,false,true,false,true,false,false
-24,511,3,11,141,1,true,0,521,3,11,145,0,true,0,-24,270,false,true,false,true,false,false
-24,511,3,11,141,2,true,0,521,3,11,145,1,true,0,-24,270,false,true,false,true,false,false
-24,511,3,11,141,3,true,0,521,3,11,145,2,true,0,-24,270,false,true,false,true,false,false
-24,511,3,11,142,4,true,0,521,3,11,145,3,true,0,-24,240,false,false,false,true,false,false
-24,511,3,11,142,0,true,0,521,3,11,145,4,true,0,-24,240,false,true,false,true,false,false
0,511,2,11,142,1,false,0,521,3,11,145,0,true,0,0,240,false,true,false,true,false,false
0,511,2,11,142,2,false,0,521,2,11,145,1,false,0,0,240,false,true,false,true,false,false
0,511,3,11,143,3,false,0,521,2,11,145,2,false,0,0,210,false,true,false,true,false,false
0,511,2,11,143,4,false,0,521,3,11,145,3,false,0,0,210,false,false,false,true,false,false
0,511,2,11,143,0,false,0,521,2,11,146,4,false,0,0,240,false,true,false,true,false,false
0,511,2,11,144,1,false,0,521,2,11,146,0,false,0,0,210,false,true,false,true,false,false
0,511,2,11,144,2,false,0,521,2,11,146,1,false,0,0,210,false,false,false,true,false,false
0,521,2,11,144,0,false,0,521,2,11,146,2,false,0,0,60,false,true,false,true,false,false
0,521,2,11,144,1,false,0,521,2,11,146,0,false,0,0,60,false,true,false,true,false,false
2,521,1,11,144,2,true,0,521,2,11,146,1,false,0,2,60,false,true,false,true,false,false
2,521,1,11,144,3,false,0,537,1,11,147,2,true,0,2,330,false,true,false,true,false,false
2,521,1,11,144,4,true,0,553,1,11,147,3,false,0,2,570,false,true,false,true,false,false
0,521,2,11,144,5,true,0,553,1,11,147,4,true,0,0,570,false,false,false,true,false,false
2,521,1,11,144,0,false,0,585,2,11,147,5,true,0,2,1050,false,true,false,true,false,false
0,521,2,9,145,1,true,0,585,1,11,148,0,false,0,0,1050,false,true,false,true,false,false
0,521,3,9,145,2,true,0,585,2,9,148,1,true,0,0,1050,false,false,false,true,false,false
0,521,2,8,145,0,true,0,601,3,9,148,2,true,0,0,1290,false,true,false,true,false,false
0,521,2,8,145,1,true,0,601,2,8,149,0,true,0,0,1320,false,true,false,true,false,false
0,521,2,8,145,2,true,0,601,2,8,149,1,true,0,0,1320,false,true,false,true,false,false
-24,521,2,7,145,3,true,0,601,2,8,149,2,true,0,-24,1320,false,true,false,true,false,false
-24,521,2,7,145,4,true,0,601,2,7,150,3,true,0,-24,1350,false,true,false,true,false,false
-24,521,2,7,145,5,true,0,601,2,7,150,4,true,0,-24,1350,false,true,false,true,false,false
-24,521,2,7,145,6,true,0,601,2,7,150,5,true,0,-24,1350,false,false,false,true,false,false
-24,521,2,7,145,0,true,0,601,2,7,150,6,true,0,-24,1350,false,true,false,true,false,false
-24,521,2,7,145,1,true,0,601,2,7,150,0,true,0,-24,1350,false,true,false,true,false,false
2,521,1,8,145,2,false,0,617,2,7,150,1,true,0,2,1590,false,true,false,true,false,false
0,521,11,11,145,3,false,0,633,1,8,150,2,false,0,0,1830,false,true,false,true,false,false
0,521,11,11,146,4,false,0,665,11,11,150,3,false,0,0,2280,false,true,false,true,false,false
0,521,11,11,146,5,false,0,665,11,11,150,4,false,0,0,2280,false,true,false,true,false,false
0,521,11,11,146,6,false,0,665,11,11,151,5,false,0,0,2310,false,false,false,true,false,false
0,521,11,11,146,0,false,0,665,11,11,151,6,false,0,0,2310,false,true,false,true,false,false
0,521,11,11,146,1,false,0,665,11,11,151,0,false,0,0,2310,false,true,false,true,false,false
0,521,11,11,146,2,false,0,665,11,11,151,1,false,0,0,2310,false,true,false,true,false,false
0,537,11,11,147,3,false,0,665,11,11,151,2,false,0,0,2040,false,true,false,true,false,false
0,553,11,11,147,4,false,0,665,11,11,151,3,false,0,0,1800,false,false,false,true,false,false
0,553,11,7,147,0,true,0,665,11,11,152,4,false,0,0,1830,false,true,false,true,false,false
0,585,11,7,147,1,true,0,665,11,7,152,0,true,0,0,1350,false,false,false,true,false,false
0,585,11,7,148,0,true,0,665,11,7,152,1,true,0,0,1320,false,true,false,true,false,false
0,585,11,6,148,1,false,0,665,11,7,152,0,true,0,0,1320,false,true,false,true,false,false
0,601,11,5,148,2,true,0,665,11,6,153,1,false,0,0,1110,false,false,false,true,false,false
0,601,11,5,149,0,true,0,665,11,5,153,2,true,0,0,1080,false,true,false,true,false,false
0,601,11,4,149,1,false,0,665,11,5,153,0,true,0,0,1080,false,true,false,true,false,false
0,601,11,11,149,2,false,0,665,11,4,154,1,false,0,0,1110,false,true,false,true,false,false
0,601,11,11,150,3,false,0,665,11,11,154,2,false,0,0,1080,false,true,false,true,false,false
-85,601,11,11,150,4,false,0,665,11,11,154,3,false,0,-85,1080,false,true,false,true,false,false
-85,601,11,11,150,5,true,0,665,11,11,155,4,false,0,-85,1110,false,true,false,true,false,false
-85,601,11,11,150,6,false,0,675,11,11,155,5,true,0,-85,1260,false,true,false,true,false,false
-85,601,11,11,150,7,false,0,675,11,11,155,6,false,0,-85,1260,false,false,false,true,false,false
-85,617,11,11,150,0,false,0,675,11,11,155,7,false,0,-85,1020,false,true,false,true,false,false
-85,633,11,11,150,1,false,0,675,11,11,155,0,false,0,-85,780,false,true,false,true,false,false
-85,665,11,11,150,2,false,0,675,11,11,155,1,false,0,-85,300,false,true,false,true,false,false
-85,665,11,11,150,3,false,0,675,11,11,155,2,false,0,-85,300,false,true,false,true,false,false
-85,665,11,11,151,4,false,0,675,11,11,155,3,false,0,-85,270,false,true,false,true,false,false
-85,665,11,11,151,5,false,0,675,11,11,155,4,false,0,-85,270,false,false,false,true,false,false
-85,665,11,11,151,0,true,0,675,11,11,155,5,false,0,-85,270,false,false,false,true,false,false
-85,665,11,11,151,0,true,0,675,11,11,155,0,true,0,-85,270,false,false,false,true,false,false
-85,665,11,11,151,0,true,0,675,11,11,155,0,true,0,-85,270,false,false,false,true,false,false
-85,665,11,11,151,0,true,0,675,11,11,155,0,true,0,-85,270,false,false,false,true,false,false
-85,665,11,11,152,0,true,0,675,11,11,155,0,true,0,-85,240,false,true,false,true,false,false
-85,665,11,11,152,1,true,0,675,11,11,155,0,true,0,-85,240,false,true,false,true,false,false
-85,665,11,11,152,2,true,0,675,11,11,155,1,true,0,-85,240,false,false,false,true,false,false
-85,665,11,11,152,0,true,0,675,11,11,155,2,true,0,-85,240,false,true,false,true,false,false
-85,665,11,11,153,1,true,0,675,11,11,155,0,true,0,-85,210,false,true,false,true,false,false
-85,665,11,11,153,2,false,0,675,11,11,155,1,true,0,-85,210,false,true,false,true,false,false
-85,665,11,11,153,3,false,0,675,11,11,155,2,false,0,-85,210,false,false,false,true,false,false
0,665,11,11,154,0,false,0,675,11,11,155,3,false,0,0,180,false,true,false,true,false,false
0,665,11,11,154,1,false,0,675,11,11,155,0,false,0,0,180,false,true,false,true,false,false
0,665,11,11,154,2,false,0,675,11,11,155,1,false,0,0,180,false,true,false,true,false,false
0,665,11,11,155,3,false,0,675,11,11,155,2,false,0,0,150,false,true,false,true,false,false
0,675,11,11,155,4,true,0,675,11,11,155,3,false,0,0,0,false,true,false,true,false,false
0,675,11,11,155,5,true,0,675,11,11,156,4,true,0,0,30,false,false,false,true,false,false
0,675,11,11,155,0,true,0,675,11,11,156,5,true,0,0,30,false,true,false,true,false,false
0,675,11,11,155,1,true,0,675,11,11,156,0,true,0,0,30,false,true,false,true,false,false
0,675,11,11,155,2,true,0,675,11,11,156,1,true,0,0,30,false,true,false,true,false,false
0,675,11,11,155,3,true,0,675,11,11,156,2,true,0,0,30,false,true,false,true,false,false
0,675,11,11,155,4,true,0,675,11,11,156,3,true,0,0,30,false,true,false,true,false,false
0,675,11,11,155,5,true,0,675,11,11,157,4,true,0,0,60,false,true,false,true,false,false
0,675,11,11,155,6,true,0,675,11,11,157,5,true,0,0,60,false,false,false,true,false,false
0,675,11,11,155,0,true,0,675,11,11,157,6,true,0,0,60,false,true,false,true,false,false
0,675,6,7,155,1,false,0,675,11,11,157,0,true,0,0,60,false,false,false,true,false,false
0,675,6,8,155,0,false,0,675,6,7,158,1,false,0,0,90,false,true,false,true,false,false
0,675,7,9,155,1,false,0,675,6,8,158,0,false,0,0,90,false,true,false,true,false,false
0,675,7,9,155,2,false,0,675,7,9,158,1,false,0,0,90,false,true,false,true,false,false
0,675,7,9,155,3,false,0,675,7,9,159,2,false,0,0,120,false,true,false,true,false,false
0,675,7,9,155,4,false,0,675,7,9,159,3,false,0,0,120,false,true,false,true,false,false
0,675,6,8,155,5,false,0,675,7,9,159,4,false,0,0,120,false,false,false,true,false,false
0,675,6,8,155,0,false,0,675,6,8,160,5,false,0,0,150,false,true,false,true,false,false
0,675,6,8,155,1,false,0,675,6,8,160,0,false,0,0,150,false,true,false,true,false,false
0,675,5,7,155,2,false,0,675,6,8,160,1,false,0,0,150,false,true,false,true,false,false
0,675,4,6,155,3,false,0,675,5,7,160,2,false,0,0,150,false,true,false,true,false,false
0,675,3,5,155,4,false,0,675,4,6,161,3,false,0,0,180,false,true,false,true,false,false
0,675,3,4,155,5,false,0,675,3,5,161,4,false,0,0,180,false,false,false,true,false,false
-24,675,3,2,155,0,false,0,675,3,4,161,5,false,0,-24,180,false,true,false,true,false,false
-60,675,4,3,156,1,false,0,675,3,2,162,0,false,0,-60,180,false,true,false,true,false,false
-60,675,5,4,156,2,true,0,675,4,3,162,1,false,0,-60,180,false,false,false,true,false,false
-60,675,5,4,156,0,true,0,675,5,4,162,2,true,0,-60,180,false,true,false,true,false,false
-60,675,5,4,156,1,true,0,675,5,4,162,0,true,0,-60,180,false,true,false,true,false,false
-60,675,5,4,156,2,true,0,675,5,4,162,1,true,0,-60,180,false,true,false,true,false,false
-60,675,5,4,156,3,true,0,675,5,4,162,2,true,0,-60,180,false,true,false,true,false,false
-60,675,5,4,157,4,true,0,675,5,4,162,3,true,0,-60,150,false,true,false,true,false,false
-60,675,5,4,157,5,true,0,675,5,4,162,4,true,0,-60,150,false,true,false,true,false,false
-60,675,5,4,157,6,true,0,675,5,4,162,5,true,0,-60,150,false,true,false,true,false,false
-60,675,4,3,157,7,false,0,675,5,4,162,6,true,0,-60,150,false,false,false,true,false,false
-24,675,3,2,158,0,false,0,675,4,3,162,7,false,0,-24,120,false,true,false,true,false,false
-24,675,3,2,158,1,false,0,675,3,2,162,0,false,0,-24,120,false,true,false,true,false,false
0,675,2,3,158,2,false,0,675,3,2,162,1,false,0,0,120,false,true,false,true,false,false
0,675,2,3,159,3,false,0,675,2,3,162,2,false,0,0,90,false,true,false,true,false,false
0,675,2,3,159,4,false,0,675,2,3,162,3,false,0,0,90,false,true,false,true,false,false
0,675,2,3,159,5,false,0,675,2,3,162,4,false,0,0,90,false,false,false,true,false,false
0,675,2,3,160,0,false,0,675,2,3,162,5,false,0,0,60,false,false,false,true,false,false
2,675,1,3,160,0,false,0,675,2,3,162,0,false,0,2,60,false,false,false,true,false,false
0,675,2,4,160,0,false,0,675,1,3,163,0,false,0,0,90,false,false,false,true,false,false
0,675,3,5,160,0,false,0,675,2,4,163,0,false,0,0,90,false,false,false,true,false,false
0,675,3,5,161,0,false,0,675,3,5,163,0,false,0,0,60,false,false,false,true,false,false
0,675,3,5,161,0,false,0,675,3,5,163,0,false,0,0,60,false,true,false,true,false,false
0,675,3,5,161,1,false,0,675,3,5,163,0,false,0,0,60,false,true,false,true,false,false
0,675,3,9,162,2,false,0,675,3,5,163,1,false,0,0,30,false,true,false,true,false,false
0,675,3,9,162,3,false,0,675,3,9,164,2,false,0,0,60,false,false,false,true,false,false
0,675,2,8,162,0,true,0,675,3,9,164,3,false,0,0,60,false,true,true,false,false,false
0,675,2,8,162,1,true,0,675,2,8,164,0,true,0,0,60,false,false,false,true,false,false
0,675,11,6,162,0,true,0,675,2,8,164,1,true,0,0,60,false,true,false,true,false,false
0,675,11,5,162,1,true,0,707,11,6,165,0,true,0,0,570,false,true,false,true,false,false
0,675,11,4,162,2,true,0,723,11,5,165,1,true,0,0,810,false,true,false,true,false,false
0,675,11,4,162,3,true,0,723,11,4,165,2,true,0,0,810,false,true,false,true,false,false
0,675,11,3,162,4,true,0,723,11,4,165,3,true,0,0,810,false,false,false,true,false,false
0,675,11,3,162,0,true,0,723,11,3,166,4,true,0,0,840,false,true,false,true,false,false
0,675,11,4,162,1,false,0,723,11,3,166,0,true,0,0,840,false,true,false,true,false,false
0,675,11,5,162,2,false,0,723,11,4,166,1,false,0,0,840,false,true,false,true,false,false
0,675,11,5,162,3,false,0,723,11,5,166,2,false,0,0,840,false,false,false,true,false,false
0,675,11,5,162,0,false,0,723,11,5,167,3,false,0,0,870,false,true,false,true,false,false
0,675,11,5,162,1,false,0,723,11,5,167,0,false,0,0,870,false,true,false,true,false,false
0,675,11,11,162,2,false,0,723,11,5,167,1,false,0,0,870,false,true,true,false,false,false
0,675,11,11,162,3,false,0,723,11,11,168,2,false,0,0,900,false,false,false,true,false,false
0,675,11,11,162,0,false,0,723,11,11,168,3,false,0,0,900,false,true,false,true,false,false
0,675,11,11,163,1,false,0,723,11,11,168,0,false,0,0,870,false,true,false,true,false,false
0,675,11,11,163,2,false,0,723,11,11,168,1,false,0,0,870,false,true,false,true,false,false
0,675,11,11,163,3,false,0,723,11,11,169,2,false,0,0,900,false,true,false,true,false,false
0,675,11,11,163,4,false,0,723,11,11,169,3,false,0,0,900,false,true,false,true,false,false
0,675,11,11,163,5,true,0,723,11,11,169,4,false,0,0,900,false,false,false,true,false,false
0,675,11,11,163,0,true,0,723,11,11,170,5,true,0,0,930,false,false,false,true,false,false
0,675,11,11,164,0,true,0,723,11,11,170,0,true,0,0,900,false,false,false,true,false,false
0,675,11,11,164,0,false,0,723,11,11,170,0,true,0,0,900,false,true,false,true,false,false
0,675,11,11,164,1,false,0,723,11,11,171,0,false,0,0,930,false,true,false,true,false,false
0,675,11,11,164,2,false,0,723,11,11,171,1,false,0,0,930,false,false,false,true,false,false
0,707,11,11,165,0,false,0,723,11,11,171,2,false,0,0,420,false,true,false,true,false,false
0,723,11,11,165,1,false,0,723,11,11,172,0,false,0,0,210,false,true,false,true,false,false
0,723,11,11,165,2,false,0,723,11,11,172,1,false,0,0,210,false,true,false,true,false,false
0,723,11,11,165,3,false,0,723,11,11,172,2,false,0,0,210,false,true,false,true,false,false
0,723,11,11,166,4,false,0,723,11,11,173,3,false,0,0,210,false,false,false,true,false,false
0,723,11,11,166,0,false,0,723,11,11,173,4,false,0,0,210,false,true,true,false,false,false
0,723,9,11,166,1,false,0,723,11,11,173,0,false,0,0,210,false,true,false,true,false,false
0,723,9,11,166,2,false,0,723,9,11,174,1,false,0,0,240,false,true,false,true,false,false
0,723,8,8,167,3,false,0,723,9,11,174,2,false,0,0,210,false,true,false,true,false,false
0,723,6,6,167,4,true,0,723,8,8,174,3,false,0,0,210,false,true,false,true,false,false
0,723,6,6,167,5,true,0,723,6,6,175,4,true,0,0,240,false,false,false,true,false,false
0,723,6,6,168,0,true,0,723,6,6,175,5,true,0,0,210,false,false,false,true,false,false
0,723,5,5,168,0,true,0,723,6,6,175,0,true,0,0,210,false,false,false,true,false,false
0,723,5,5,168,0,true,0,723,5,5,176,0,true,0,0,240,false,false,false,true,false,false
0,723,5,5,168,0,true,0,723,5,5,176,0,true,0,0,240,false,false,false,true,false,false
0,723,4,4,169,0,true,0,723,5,5,176,0,true,0,0,210,false,false,false,true,false,false
0,723,4,4,169,0,true,0,723,4,4,177,0,true,0,0,240,false,false,false,true,false,false
0,723,4,4,169,0,true,0,723,4,4,177,0,true,0,0,240,false,true,false,true,false,false
0,723,4,11,170,1,false,0,723,4,4,177,0,true,0,0,210,false,true,false,true,false,false
0,723,5,11,170,2,false,0,723,4,11,178,1,false,0,0,240,false,false,false,true,false,false
0,723,6,11,170,0,false,0,723,5,11,178,2,false,0,0,240,false,true,false,true,false,false
0,723,5,11,171,1,false,0,723,6,11,178,0,false,0,0,210,false,true,false,true,false,false
0,723,5,11,171,2,false,0,723,5,11,179,1,false,0,0,240,false,true,false,true,false,false
0,723,5,11,171,3,false,0,723,5,11,179,2,false,0,0,240,false,true,false,true,false,false
0,723,5,11,172,4,false,0,723,5,11,179,3,false,0,0,210,false,true,false,true,false,false
0,723,5,11,172,5,false,0,723,5,11,180,4,false,0,0,240,false,true,false,true,false,false
0,723,5,11,172,6,false,0,723,5,11,180,5,false,0,0,240,false,false,false,true,false,false
0,723,4,11,173,0,false,0,723,5,11,180,6,false,0,0,210,false,false,false,true,false,false
0,723,4,11,173,0,false,0,723,4,11,180,0,false,0,0,210,false,false,false,true,false,false
0,723,3,9,173,0,false,0,723,4,11,180,0,false,0,0,210,false,false,false,true,false,false
0,723,2,7,174,0,true,0,723,3,9,180,0,false,0,0,180,false,false,false,true,false,false
2,723,1,6,174,0,true,0,723,2,7,181,0,true,0,2,210,false,false,false,true,false,false
2,723,1,5,174,0,true,0,755,1,6,181,0,true,0,2,690,false,false,false,true,false,false
2,723,1,5,175,0,true,0,771,1,5,181,0,true,0,2,900,false,true,false,true,false,false
2,723,1,5,175,1,true,0,771,1,5,181,0,true,0,2,900,false,false,false,true,false,false
0,723,2,5,175,0,true,0,771,1,5,181,1,true,0,0,900,false,true,false,true,false,false
2,723,1,4,176,1,true,0,787,2,5,181,0,true,0,2,1110,false,true,false,true,false,false
2,723,1,4,176,2,true,0,787,1,4,182,1,true,0,2,1140,false,true,false,true,false,false
2,723,1,4,176,3,true,0,787,1,4,182,2,true,0,2,1140,false,true,false,true,false,false
0,723,11,5,177,4,false,0,803,1,4,182,3,true,0,0,1350,false,true,false,true,false,false
0,723,11,6,177,5,false,0,835,11,5,182,4,false,0,0,1830,false,false,false,true,false,false
0,723,11,7,177,0,false,0,835,11,6,183,5,false,0,0,1860,false,true,false,true,false,false
